tab	specimens
specimen	sample	experiments	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	result_type	volume	weight	location	site
PI33-1b	PI33-1	PI33-1b:LP-DIR-T		hem	11.6	15.5	3.0	8.0	-1.0	0.9	0.9				948.0	853.0	K		hargrave 2016-02-14 17:19:41	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
PI33-1b	PI33-1	PI33-1b:LP-DIR-T		HT	1.1	31.0	3.0	11.0	-1.0	14.5	5.6				853.0	673.0	K		hargrave 2016-02-14 17:19:41	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
PI33-1b	PI33-1	PI33-1b:LP-DIR-T		MT	67.2	37.9	3.0	10.0	0.0	118.0	33.5				598.0	373.0	K		hargrave 2016-02-14 17:19:41	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-1b	PI33-1	PI33-1b:LP-DIR-T		hem	176.1	-45.0	3.0	8.0	0.0	0.9	0.9				948.0	853.0	K		hargrave 2016-02-14 17:19:41	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-1b	PI33-1	PI33-1b:LP-DIR-T		HT	161.3	-31.0	3.0	11.0	0.0	14.5	5.6				853.0	673.0	K		hargrave 2016-02-14 17:19:41	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-2b	PI33-2	PI33-2b:LP-DIR-T		HT	175.0	-23.5	3.0	9.0	0.0	12.5	7.2				853.0	723.0	K		hargrave 2016-02-14 17:22:49	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-2b	PI33-2	PI33-2b:LP-DIR-T		MT	245.0	32.8	3.0	11.0	-1.0	104.4	38.1				623.0	373.0	K		hargrave 2016-02-14 17:22:49	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
PI33-2b	PI33-2	PI33-2b:LP-DIR-T		HT	10.5	20.8	3.0	9.0	-1.0	12.5	7.2				853.0	723.0	K		hargrave 2016-02-14 17:22:49	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
PI33-2b	PI33-2	PI33-2b:LP-DIR-T		hem	18.8	7.5	3.0	8.0	-1.0	2.2	1.9				948.0	853.0	K		hargrave 2016-02-14 17:22:49	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
PI33-2b	PI33-2	PI33-2b:LP-DIR-T		MT	84.0	39.4	3.0	11.0	0.0	104.4	38.1				623.0	373.0	K		hargrave 2016-02-14 17:22:49	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-2b	PI33-2	PI33-2b:LP-DIR-T		hem	187.1	-34.9	3.0	8.0	0.0	2.2	1.9				948.0	853.0	K		hargrave 2016-02-14 17:22:49	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-3b	PI33-3	PI33-3b:LP-DIR-T		HT	8.7	24.7	3.0	11.0	-1.0	12.4	6.7				853.0	673.0	K		hargrave 2016-02-14 17:24:27	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
PI33-3b	PI33-3	PI33-3b:LP-DIR-T		hem	17.3	11.2	3.0	8.0	-1.0	0.7	0.8				948.0	853.0	K		hargrave 2016-02-14 17:24:27	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
PI33-3b	PI33-3	PI33-3b:LP-DIR-T		MT	272.8	29.8	3.0	11.0	-1.0	87.0	27.6				623.0	373.0	K		hargrave 2016-02-14 17:24:27	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
PI33-3b	PI33-3	PI33-3b:LP-DIR-T		HT	157.5	-31.7	3.0	11.0	0.0	12.4	6.7				853.0	673.0	K		hargrave 2016-02-14 17:24:27	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-3b	PI33-3	PI33-3b:LP-DIR-T		hem	171.6	-42.8	3.0	8.0	0.0	0.7	0.8				948.0	853.0	K		hargrave 2016-02-14 17:24:27	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-3b	PI33-3	PI33-3b:LP-DIR-T		MT	85.1	13.6	3.0	11.0	0.0	87.0	27.6				623.0	373.0	K		hargrave 2016-02-14 17:24:27	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-5b	PI33-5	PI33-5b:LP-DIR-T		hem	180.9	-34.0	3.0	8.0	0.0	2.1	1.4				948.0	853.0	K		hargrave 2016-02-14 17:26:01	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-5b	PI33-5	PI33-5b:LP-DIR-T		MT	74.3	37.1	3.0	11.0	0.0	109.1	38.9				623.0	373.0	K		hargrave 2016-02-14 17:26:01	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-5b	PI33-5	PI33-5b:LP-DIR-T		HT	41.8	35.7	3.0	11.0	-1.0	19.5	9.0				853.0	673.0	K		hargrave 2016-02-14 17:26:01	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
PI33-5b	PI33-5	PI33-5b:LP-DIR-T		hem	43.0	11.3	3.0	8.0	-1.0	2.1	1.4				948.0	853.0	K		hargrave 2016-02-14 17:26:01	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
PI33-5b	PI33-5	PI33-5b:LP-DIR-T		MT	242.5	44.2	3.0	11.0	-1.0	109.1	38.9				623.0	373.0	K		hargrave 2016-02-14 17:26:01	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
PI33-5b	PI33-5	PI33-5b:LP-DIR-T		HT	161.6	-16.8	3.0	11.0	0.0	19.5	9.0				853.0	673.0	K		hargrave 2016-02-14 17:26:01	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-6b	PI33-6	PI33-6b:LP-DIR-T		HT	174.9	-17.7	3.0	11.0	0.0	12.5	6.2				853.0	673.0	K		hargrave 2016-02-14 17:27:32	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-6b	PI33-6	PI33-6b:LP-DIR-T		hem	189.0	-30.9	3.0	8.0	0.0	1.6	1.6				948.0	853.0	K		hargrave 2016-02-14 17:27:32	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-6b	PI33-6	PI33-6b:LP-DIR-T		MT	62.5	41.0	3.0	9.0	0.0	119.5	16.4				573.0	373.0	K		hargrave 2016-02-14 17:27:32	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI33
PI33-6b	PI33-6	PI33-6b:LP-DIR-T		HT	53.8	3.1	3.0	11.0	-1.0	12.5	6.2				853.0	673.0	K		hargrave 2016-02-14 17:27:32	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
PI33-6b	PI33-6	PI33-6b:LP-DIR-T		hem	57.5	-14.9	3.0	8.0	-1.0	1.6	1.6				948.0	853.0	K		hargrave 2016-02-14 17:27:32	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
PI33-6b	PI33-6	PI33-6b:LP-DIR-T		MT	267.0	51.9	3.0	9.0	-1.0	119.5	16.4				573.0	373.0	K		hargrave 2016-02-14 17:27:32	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI33
PI34-1b	PI34-1	PI34-1b:LP-DIR-T		LT	24.8	77.1	2.0	8.0	0.0	18.2	3.8				473.0	273.0	K		hargrave 2016-01-26 17:20:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-1b	PI34-1	PI34-1b:LP-DIR-T		LT	182.4	52.8	2.0	8.0	-1.0	18.2	3.8				473.0	273.0	K		hargrave 2016-01-26 17:20:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-1b	PI34-1	PI34-1b:LP-DIR-T		HT	132.6	48.9	2.0	13.0	-1.0	2.1	3.8				843.0	573.0	K		hargrave 2016-01-26 17:20:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-1b	PI34-1	PI34-1b:LP-DIR-T		HT	90.2	55.6	2.0	13.0	0.0	2.1	3.8				843.0	573.0	K		hargrave 2016-01-26 17:20:56	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-2b	PI34-2	PI34-2b:LP-DIR-T		LT	192.0	13.5	2.0	7.0	-1.0	22.4	4.8				473.0	323.0	K		hargrave 2016-01-26 17:22:30	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-2b	PI34-2	PI34-2b:LP-DIR-T		HT	222.2	37.1	2.0	13.0	-1.0	2.0	6.5				843.0	573.0	K		hargrave 2016-01-26 17:22:30	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-2b	PI34-2	PI34-2b:LP-DIR-T		LT	19.3	71.6	2.0	7.0	0.0	22.4	4.8				473.0	323.0	K		hargrave 2016-01-26 17:22:30	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-2b	PI34-2	PI34-2b:LP-DIR-T		HT	94.7	53.6	2.0	13.0	0.0	2.0	6.5				843.0	573.0	K		hargrave 2016-01-26 17:22:30	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-3b	PI34-3	PI34-3b:LP-DIR-T		HT	114.5	55.7	3.0	13.0	0.0	1.1	3.1				843.0	573.0	K		hargrave 2016-01-26 17:23:59	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-3b	PI34-3	PI34-3b:LP-DIR-T		MT	66.7	72.9	3.0	7.0	0.0	20.0	5.3				523.0	373.0	K		hargrave 2016-01-26 17:23:59	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-3b	PI34-3	PI34-3b:LP-DIR-T		LT	192.1	42.1	3.0	4.0	-1.0	30.9	15.9				373.0	273.0	K		hargrave 2016-01-26 17:23:59	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-3b	PI34-3	PI34-3b:LP-DIR-T		HT	135.5	41.6	3.0	13.0	-1.0	1.1	3.1				843.0	573.0	K		hargrave 2016-01-26 17:23:59	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-3b	PI34-3	PI34-3b:LP-DIR-T		MT	170.2	52.7	3.0	7.0	-1.0	20.0	5.3				523.0	373.0	K		hargrave 2016-01-26 17:23:59	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-3b	PI34-3	PI34-3b:LP-DIR-T		LT	348.6	79.4	3.0	4.0	0.0	30.9	15.9				373.0	273.0	K		hargrave 2016-01-26 17:23:59	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-4b	PI34-4	PI34-4b:LP-DIR-T		LT	41.3	80.5	2.0	6.0	0.0	21.6	3.8				423.0	273.0	K		hargrave 2016-01-26 17:25:27	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-4b	PI34-4	PI34-4b:LP-DIR-T		LT	181.3	52.5	2.0	6.0	-1.0	21.6	3.8				423.0	273.0	K		hargrave 2016-01-26 17:25:27	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-4b	PI34-4	PI34-4b:LP-DIR-T		HT	133.7	51.8	2.0	14.0	-1.0	0.9	2.1				843.0	548.0	K		hargrave 2016-01-26 17:25:27	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-4b	PI34-4	PI34-4b:LP-DIR-T		HT	103.8	58.0	2.0	14.0	0.0	0.9	2.1				843.0	548.0	K		hargrave 2016-01-26 17:25:27	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-5b	PI34-5	PI34-5b:LP-DIR-T		HT	106.3	56.5	1.0	17.0	0.0	0.8	2.6				843.0	473.0	K		hargrave 2016-01-26 17:26:55	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-5b	PI34-5	PI34-5b:LP-DIR-T		HT	143.8	47.6	1.0	17.0	-1.0	0.8	2.6				843.0	473.0	K		hargrave 2016-01-26 17:26:55	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-6b	PI34-6	PI34-6b:LP-DIR-T		LT	15.0	80.6	2.0	8.0	0.0	20.6	4.6				473.0	273.0	K		hargrave 2016-01-26 17:28:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-6b	PI34-6	PI34-6b:LP-DIR-T		HT	122.6	60.2	2.0	10.0	-1.0	2.3	4.9				843.0	648.0	K		hargrave 2016-01-26 17:28:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-6b	PI34-6	PI34-6b:LP-DIR-T		LT	190.1	45.9	2.0	8.0	-1.0	20.6	4.6				473.0	273.0	K		hargrave 2016-01-26 17:28:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-6b	PI34-6	PI34-6b:LP-DIR-T		HT	103.5	49.7	2.0	10.0	0.0	2.3	4.9				843.0	648.0	K		hargrave 2016-01-26 17:28:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-7b	PI34-7	PI34-7b:LP-DIR-T		HT	211.1	25.9	2.0	11.0	-1.0	1.0	3.4				843.0	623.0	K		hargrave 2016-01-26 17:29:53	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-7b	PI34-7	PI34-7b:LP-DIR-T		LT	178.7	0.9	2.0	8.0	-1.0	29.1	5.5				473.0	273.0	K		hargrave 2016-01-26 17:29:53	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-7b	PI34-7	PI34-7b:LP-DIR-T		HT	104.9	56.0	2.0	11.0	0.0	1.0	3.4				843.0	623.0	K		hargrave 2016-01-26 17:29:53	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-7b	PI34-7	PI34-7b:LP-DIR-T		LT	332.0	81.8	2.0	8.0	0.0	29.1	5.5				473.0	273.0	K		hargrave 2016-01-26 17:29:53	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-8b	PI34-8	PI34-8b:LP-DIR-T		LT	204.3	65.2	2.0	9.0	-1.0	18.9	2.1				498.0	273.0	K		hargrave 2016-01-26 17:31:31	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-8b	PI34-8	PI34-8b:LP-DIR-T		HT	95.5	75.5	2.0	12.0	-1.0	2.4	6.0				843.0	598.0	K		hargrave 2016-01-26 17:31:31	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI34
PI34-8b	PI34-8	PI34-8b:LP-DIR-T		LT	16.5	76.5	2.0	9.0	0.0	18.9	2.1				498.0	273.0	K		hargrave 2016-01-26 17:31:31	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI34-8b	PI34-8	PI34-8b:LP-DIR-T		HT	91.1	56.5	2.0	12.0	0.0	2.4	6.0				843.0	598.0	K		hargrave 2016-01-26 17:31:31	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI34
PI44-10b	PI44-10	PI44-10b:LP-DIR-T		LT	265.5	83.0	2.0	6.0	-1.0	27.9	6.0				423.0	298.0	K		hargrave 2014-10-10 20:17:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
PI44-10b	PI44-10	PI44-10b:LP-DIR-T		HT	85.0	50.1	2.0	19.0	0.0	4.8	2.7				853.0	473.0	K		hargrave 2014-10-10 20:17:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-10b	PI44-10	PI44-10b:LP-DIR-T		LT	26.9	69.4	2.0	6.0	0.0	27.9	6.0				423.0	298.0	K		hargrave 2014-10-10 20:17:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-10b	PI44-10	PI44-10b:LP-DIR-T		HT	61.5	63.4	2.0	19.0	-1.0	4.8	2.7				853.0	473.0	K		hargrave 2014-10-10 20:17:05	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
PI44-12b	PI44-12	PI44-12b:LP-DIR-T		LT	25.3	78.1	2.0	7.0	0.0	32.7	21.4				448.0	298.0	K		hargrave 2014-10-10 20:18:35	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-12b	PI44-12	PI44-12b:LP-DIR-T		HT	131.5	40.0	2.0	18.0	-1.0	0.4	2.6				853.0	498.0	K		hargrave 2014-10-10 20:18:35	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
PI44-12b	PI44-12	PI44-12b:LP-DIR-T		HT	87.3	50.0	2.0	18.0	0.0	0.4	2.6				853.0	498.0	K		hargrave 2014-10-10 20:18:35	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-12b	PI44-12	PI44-12b:LP-DIR-T		LT	179.7	42.9	2.0	7.0	-1.0	32.7	21.4				448.0	298.0	K		hargrave 2014-10-10 20:18:35	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
PI44-13b	PI44-13	PI44-13b:LP-DIR-T		LT	170.1	38.1	2.0	8.0	-1.0	24.4	17.4				473.0	298.0	K		hargrave 2014-10-10 20:20:09	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
PI44-13b	PI44-13	PI44-13b:LP-DIR-T		HT	133.3	32.2	2.0	17.0	-1.0	0.8	3.6				853.0	523.0	K		hargrave 2014-10-10 20:20:09	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
PI44-13b	PI44-13	PI44-13b:LP-DIR-T		LT	45.6	73.5	2.0	8.0	0.0	24.4	17.4				473.0	298.0	K		hargrave 2014-10-10 20:20:09	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-13b	PI44-13	PI44-13b:LP-DIR-T		HT	84.9	48.3	2.0	17.0	0.0	0.8	3.6				853.0	523.0	K		hargrave 2014-10-10 20:20:09	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-1b	PI44-1	PI44-1b:LP-DIR-T		LT	5.6	82.6	2.0	7.0	0.0	37.1	13.6				448.0	298.0	K		hargrave 2014-10-10 20:02:51	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-1b	PI44-1	PI44-1b:LP-DIR-T		LT	190.2	44.7	2.0	7.0	-1.0	37.1	13.6				448.0	298.0	K		hargrave 2014-10-10 20:02:51	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
PI44-1b	PI44-1	PI44-1b:LP-DIR-T		HT	87.0	45.7	2.0	19.0	0.0	8.3	2.0				853.0	473.0	K		hargrave 2014-10-10 20:02:51	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-1b	PI44-1	PI44-1b:LP-DIR-T		HT	266.0	74.0	2.0	19.0	-1.0	8.3	2.0				853.0	473.0	K		hargrave 2014-10-10 20:02:51	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
PI44-2b	PI44-2	PI44-2b:LP-DIR-T		LT	201.1	51.1	2.0	4.0	-1.0	27.6	3.6				373.0	298.0	K		hargrave 2014-10-10 20:04:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
PI44-2b	PI44-2	PI44-2b:LP-DIR-T		HT	254.4	69.3	2.0	19.0	-1.0	3.7	2.1				853.0	473.0	K		hargrave 2014-10-10 20:04:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
PI44-2b	PI44-2	PI44-2b:LP-DIR-T		LT	56.8	75.2	2.0	4.0	0.0	27.6	3.6				373.0	298.0	K		hargrave 2014-10-10 20:04:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-2b	PI44-2	PI44-2b:LP-DIR-T		HT	88.7	47.6	2.0	19.0	0.0	3.7	2.1				853.0	473.0	K		hargrave 2014-10-10 20:04:23	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-3b	PI44-3	PI44-3b:LP-DIR-T		HT	258.0	58.7	2.0	19.0	-1.0	0.8	2.0				853.0	473.0	K		hargrave 2014-10-10 20:05:58	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
PI44-3b	PI44-3	PI44-3b:LP-DIR-T		LT	181.0	34.1	2.0	6.0	-1.0	49.9	5.8				423.0	298.0	K		hargrave 2014-10-10 20:05:58	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
PI44-3b	PI44-3	PI44-3b:LP-DIR-T		HT	81.4	50.2	2.0	19.0	0.0	0.8	2.0				853.0	473.0	K		hargrave 2014-10-10 20:05:58	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-3b	PI44-3	PI44-3b:LP-DIR-T		LT	316.4	68.1	2.0	6.0	0.0	49.9	5.8				423.0	298.0	K		hargrave 2014-10-10 20:05:58	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-4b	PI44-4	PI44-4b:LP-DIR-T		LT	196.9	49.1	2.0	6.0	-1.0	35.0	9.2				423.0	298.0	K		hargrave 2014-10-10 20:07:51	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
PI44-4b	PI44-4	PI44-4b:LP-DIR-T		LT	10.7	78.4	2.0	6.0	0.0	35.0	9.2				423.0	298.0	K		hargrave 2014-10-10 20:07:51	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-4b	PI44-4	PI44-4b:LP-DIR-T		HT	86.1	45.6	2.0	18.0	0.0	5.4	2.0				853.0	498.0	K		hargrave 2014-10-10 20:07:51	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-4b	PI44-4	PI44-4b:LP-DIR-T		HT	278.1	67.4	2.0	18.0	-1.0	5.4	2.0				853.0	498.0	K		hargrave 2014-10-10 20:07:51	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
PI44-5b	PI44-5	PI44-5b:LP-DIR-T		LT	330.5	61.2	2.0	6.0	0.0	59.1	12.7				423.0	298.0	K		hargrave 2014-10-10 20:09:29	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	i			Slate Islands	PI44
PI44-5b	PI44-5	PI44-5b:LP-DIR-T		LT	195.1	28.3	2.0	6.0	-1.0	59.1	12.7				423.0	298.0	K		hargrave 2014-10-10 20:09:29	pmagpy-3.13.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g	i			Slate Islands	PI44
